,title,title2,release_year,release_date,video_release_date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,imdb_id
1450,Golden Earrings (1947),Golden Earrings,1947,01-Jan-1947,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0039428
1451,Foreign Correspondent (1940),Foreign Correspondent,1940,01-Jan-1940,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0032484
1452,Lady of Burlesque (1943),Lady of Burlesque,1943,01-Jan-1943,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,tt0036094
1453,Angel on My Shoulder (1946),Angel on My Shoulder,1946,01-Jan-1946,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,tt0038300
1454,Angel and the Badman (1947),Angel and the Badman,1947,01-Jan-1947,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tt0039152
1455,"Outlaw, The (1943)",The Outlaw,1943,01-Jan-1943,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tt0036241
1456,Beat the Devil (1954),Beat the Devil,1954,01-Jan-1954,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0046414
1457,Love Is All There Is (1996),Love Is All There Is,1996,11-Oct-1996,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0116928
1458,"Damsel in Distress, A (1937)",A Damsel in Distress,1937,01-Jan-1937,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,tt0028757
1459,Madame Butterfly (1995),Madame Butterfly,1995,20-Sep-1996,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,tt0113731
1460,Sleepover (1995),Sleepover,1995,25-Oct-1996,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0114472
1461,Here Comes Cookie (1935),Here Comes Cookie,1935,01-Jan-1935,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0026465
1462,"Thieves (Voleurs, Les) (1996)",Thieves,1996,25-Dec-1996,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,tt0115491
1463,"Boys, Les (1997)",Les Boys,1997,01-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0118804
1464,"Stars Fell on Henrietta, The (1995)",The Stars Fell on Henrietta,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0114534
1465,Last Summer in the Hamptons (1995),Last Summer in the Hamptons,1995,01-Jan-1995,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0113612
1466,Margaret's Museum (1995),Margaret's Museum,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0113774
1467,"Saint of Fort Washington, The (1993)",The Saint of Fort Washington,1993,01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0108026
1468,"Cure, The (1995)",The Cure,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0112757
1469,Tom and Huck (1995),Tom and Huck,1995,01-Jan-1995,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0112302
1470,Gumby: The Movie (1995),Gumby: The Movie,1995,01-Jan-1995,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0113234
1471,Hideaway (1995),Hideaway,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0113303
1472,"Visitors, The (Visiteurs, Les) (1993)",The Visitors,1993,19-Jul-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,tt0108500
1473,"Little Princess, The (1939)",The Little Princess,1939,01-Jan-1939,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt3066194
1474,Nina Takes a Lover (1994),Nina Takes a Lover,1994,01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0110671
1475,Bhaji on the Beach (1993),Bhaji on the Beach,1993,01-Jan-1993,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0106408
1476,Raw Deal (1948),Raw Deal,1948,01-Jan-1948,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0040723
1477,Nightwatch (1997),Nightwatch,1997,22-Apr-1997,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,tt0119791
1478,Dead Presidents (1995),Dead Presidents,1995,01-Jan-1995,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,tt0112819
1479,Reckless (1995),Reckless,1995,01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0114241
1480,Herbie Rides Again (1974),Herbie Rides Again,1974,01-Jan-1974,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0071607
1481,S.F.W. (1994),S.F.W.,1994,01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0111048
1482,"Gate of Heavenly Peace, The (1995)",The Gate of Heavenly Peace,1995,10-May-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0113147
1483,"Man in the Iron Mask, The (1998)",The Man in the Iron Mask,1998,17-Mar-1998,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,tt0120744
1484,"Jerky Boys, The (1994)",The Jerky Boys,1994,01-Jan-1994,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt6145980
1485,"Colonel Chabert, Le (1994)",Le Colonel Chabert,1994,01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,tt0109454
1486,Girl in the Cadillac (1995),Girl in the Cadillac,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0113173
1487,Even Cowgirls Get the Blues (1993),Even Cowgirls Get the Blues,1993,01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0106834
1488,Germinal (1993),Germinal,1993,01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0107002
1489,Chasers (1994),Chasers,1994,01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0109403
1490,Fausto (1993),Fausto,1993,01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0106878
1491,Tough and Deadly (1995),Tough and Deadly,1995,01-Jan-1995,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,tt0114706
1492,Window to Paris (1994),Window to Paris,1994,01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0110719
1493,"Modern Affair, A (1995)",A Modern Affair,1995,06-Sep-1996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0113839
1494,"Mostro, Il (1994)",Il Mostro,1994,19-Apr-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0110570
1495,Flirt (1995),Flirt,1995,07-Aug-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0113080
1496,Carpool (1996),Carpool,1996,23-Aug-1996,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,tt0115836
1497,"Line King: Al Hirschfeld, The (1996)",The Line King: Al Hirschfeld,1996,11-Oct-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tt2147657
1498,Farmer & Chase (1995),Farmer & Chase,1995,10-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0113031
1499,Grosse Fatigue (1994),Grosse Fatigue,1994,01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt2971774
1500,Santa with Muscles (1996),Santa with Muscles,1996,08-Nov-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0117550
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),Prisoner of the Mountains,1996,31-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tt0116754
1502,Naked in New York (1994),Naked in New York,1994,01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0110623
1503,Gold Diggers: The Secret of Bear Mountain (1995),Gold Diggers: The Secret of Bear Mountain,1995,01-Jan-1995,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0113188
1504,"Bewegte Mann, Der (1994)",Der Bewegte Mann,1994,12-Jul-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0109255
1505,Killer: A Journal of Murder (1995),Killer: A Journal of Murder,1995,06-Sep-1996,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,tt0113542
1506,Nelly & Monsieur Arnaud (1995),Nelly & Monsieur Arnaud,1995,12-Apr-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0113947
1507,Three Lives and Only One Death (1996),Three Lives and Only One Death,1996,11-Oct-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0117968
1508,"Babysitter, The (1995)",The Babysitter,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,tt7222308
1509,Getting Even with Dad (1994),Getting Even with Dad,1994,01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0109891
1510,Mad Dog Time (1996),Mad Dog Time,1996,08-Nov-1996,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,tt0116953
1511,Children of the Revolution (1996),Children of the Revolution,1996,01-May-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0115886
1512,"World of Apu, The (Apur Sansar) (1959)",The World of Apu,1959,05-Apr-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0052572
1513,Sprung (1997),Sprung,1997,14-May-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120190
1514,Dream With the Fishes (1997),Dream With the Fishes,1997,20-Jun-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0119019
1515,Wings of Courage (1995),Wings of Courage,1995,01-Jan-1995,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0114952
1516,"Wedding Gift, The (1994)",The Wedding Gift,1994,01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0111709
1517,Race the Sun (1996),Race the Sun,1996,01-Jan-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0117427
1518,Losing Isaiah (1995),Losing Isaiah,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0113691
1519,New Jersey Drive (1995),New Jersey Drive,1995,01-Jan-1995,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,tt0113967
1520,"Fear, The (1995)",The Fear,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0113043
1521,Mr. Wonderful (1993),Mr. Wonderful,1993,01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0107613
1522,Trial by Jury (1994),Trial by Jury,1994,01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0111488
1523,"Good Man in Africa, A (1994)",A Good Man in Africa,1994,01-Jan-1994,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0109920
1524,Kaspar Hauser (1993),Kaspar Hauser,1993,07-Jun-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0110246
1525,"Object of My Affection, The (1998)",The Object of My Affection,1998,20-Mar-1998,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0120772
1526,Witness (1985),Witness,1985,01-Jan-1985,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,tt0090329
1527,Senseless (1998),Senseless,1998,09-Jan-1998,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0120820
1528,Nowhere (1997),Nowhere,1997,09-May-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0119809
1529,Underground (1995),Underground,1995,29-Mar-1996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tt0114787
1530,Jefferson in Paris (1995),Jefferson in Paris,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0113463
1531,Far From Home: The Adventures of Yellow Dog (1995),Far From Home: The Adventures of Yellow Dog,1995,01-Jan-1995,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0113028
1532,Foreign Student (1994),Foreign Student,1994,01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0109828
1533,I Don't Want to Talk About It (De eso no se habla) (1993),I Don't Want to Talk About It,1993,01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0106678
1534,Twin Town (1997),Twin Town,1997,30-May-1997,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,tt0120394
1535,"Enfer, L' (1994)",L' Enfer,1994,01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0109731
1536,Aiqing wansui (1994),Aiqing wansui,1994,22-Jul-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0109066
1537,Cosi (1996),Cosi,1996,11-Apr-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0115951
1538,All Over Me (1997),All Over Me,1997,25-Apr-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0118586
1539,Being Human (1993),Being Human,1993,01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt2125042
1540,"Amazing Panda Adventure, The (1995)",The Amazing Panda Adventure,1995,01-Jan-1995,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0112342
1541,"Beans of Egypt, Maine, The (1994)","Maine, The Beans of Egypt",1994,01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0109226
1542,"Scarlet Letter, The (1926)",The Scarlet Letter,1926,01-Jan-1926,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt4368688
1543,Johns (1996),Johns,1996,18-Oct-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0116714
1544,It Takes Two (1995),It Takes Two,1995,01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0113442
1545,Frankie Starlight (1995),Frankie Starlight,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,tt0113107
1546,Shadows (Cienie) (1988),Shadows,1988,01-Jan-1988,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0095555
1547,"Show, The (1995)",The Show,1995,01-Jan-1995,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0114436
1548,The Courtyard (1995),The Courtyard,1995,01-Jan-1995,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0112727
1549,Dream Man (1995),Dream Man,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0112899
1550,Destiny Turns on the Radio (1995),Destiny Turns on the Radio,1995,01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0112854
1551,"Glass Shield, The (1994)",The Glass Shield,1994,01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0109906
1552,"Hunted, The (1995)",The Hunted,1995,01-Jan-1995,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0113360
1553,"Underneath, The (1995)",The Underneath,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,tt4999878
1554,Safe Passage (1994),Safe Passage,1994,01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0111054
1555,"Secret Adventures of Tom Thumb, The (1993)",The Secret Adventures of Tom Thumb,1993,01-Jan-1993,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0108069
1556,Condition Red (1995),Condition Red,1995,01-Jan-1995,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,tt0112712
1557,Yankee Zulu (1994),Yankee Zulu,1994,16-Feb-1996,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0111787
1558,Aparajito (1956),Aparajito,1956,29-Mar-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0048956
1559,Hostile Intentions (1994),Hostile Intentions,1994,01-Jan-1994,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,tt0110061
1560,Clean Slate (Coup de Torchon) (1981),Clean Slate,1981,01-Jan-1981,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,tt0082206
1561,Tigrero: A Film That Was Never Made (1994),Tigrero: A Film That Was Never Made,1994,01-Jan-1994,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,tt0111430
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",The Eye of Vichy,1993,01-Jan-1993,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0107727
1563,"Promise, The (Versprechen, Das) (1994)",The Promise,1994,01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0111613
1564,To Cross the Rubicon (1991),To Cross the Rubicon,1991,01-Jan-1991,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0103095
1565,Daens (1992),Daens,1992,01-Jan-1992,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0104046
1566,"Man from Down Under, The (1943)",The Man from Down Under,1943,01-Jan-1943,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0031612
1567,Careful (1992),Careful,1992,01-Jan-1992,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0103926
1568,Vermont Is For Lovers (1992),Vermont Is For Lovers,1992,01-Jan-1992,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0105737
1569,"Vie est belle, La (Life is Rosey) (1987)",La Vie est belle,1987,01-Jan-1987,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0094265
1570,Quartier Mozart (1992),Quartier Mozart,1992,01-Jan-1992,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0105201
1571,Touki Bouki (Journey of the Hyena) (1973),Touki Bouki,1973,01-Jan-1973,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0070820
1572,Wend Kuuni (God's Gift) (1982),Wend Kuuni,1982,01-Jan-1982,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0084898
1573,Spirits of the Dead (Tre passi nel delirio) (1968),Spirits of the Dead,1968,01-Jan-1968,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,tt0063715
1574,Pharaoh's Army (1995),Pharaoh's Army,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tt0114122
1575,"I, Worst of All (Yo, la peor de todas) (1990)",Worst of All I,1990,01-Jan-1990,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0100990
1576,"Hungarian Fairy Tale, A (1987)",A Hungarian Fairy Tale,1987,01-Jan-1987,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0093199
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",Death in the Garden,1956,01-Jan-1956,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0049521
1578,"Collectionneuse, La (1967)",La Collectionneuse,1967,01-Jan-1967,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0061495
1579,Baton Rouge (1988),Baton Rouge,1988,01-Jan-1988,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0094822
1580,Liebelei (1933),Liebelei,1933,01-Jan-1933,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0024252
1581,"Woman in Question, The (1950)",The Woman in Question,1950,01-Jan-1950,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,tt0043140
1582,T-Men (1947),T-Men,1947,01-Jan-1947,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tt0039881
1583,"Invitation, The (Zaproszenie) (1986)",The Invitation,1986,01-Jan-1986,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0092281
1584,"Symphonie pastorale, La (1946)",La Symphonie pastorale,1946,01-Jan-1946,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt3697948
1585,American Dream (1990),American Dream,1990,01-Jan-1990,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0099028
1586,Lashou shentan (1992),Lashou shentan,1992,01-Jan-1992,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,tt0104684
1587,Terror in a Texas Town (1958),Terror in a Texas Town,1958,01-Jan-1958,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tt0052287
1588,Salut cousin! (1996),Salut cousin!,1996,21-Feb-1997,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0117544
1589,Schizopolis (1996),Schizopolis,1996,23-May-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0117561
1590,"To Have, or Not (1995)",or Not To Have,1995,06-Jun-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt1929993
1591,Duoluo tianshi (1995),Duoluo tianshi,1995,21-Jan-1998,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0112913
1592,"Magic Hour, The (1998)",The Magic Hour,1998,30-Jan-1998,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt3624934
1593,Death in Brunswick (1991),Death in Brunswick,1991,16-Aug-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0101692
1594,Everest (1998),Everest,1998,10-Mar-1998,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,tt0120661
1595,Shopping (1994),Shopping,1994,09-Feb-1996,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0111173
1596,Nemesis 2: Nebula (1995),Nemesis 2: Nebula,1995,01-Jan-1995,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,tt0113948
1597,Romper Stomper (1992),Romper Stomper,1992,01-Jan-1992,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0105275
1598,City of Industry (1997),City of Industry,1997,14-Mar-1997,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,tt0118859
1599,Someone Else's America (1995),Someone Else's America,1995,10-May-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0114494
1600,Guantanamera (1994),Guantanamera,1994,16-May-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0109949
1601,Office Killer (1997),Office Killer,1997,01-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tt0119819
1602,"Price Above Rubies, A (1998)",A Price Above Rubies,1998,20-Mar-1998,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0120793
1603,Angela (1995),Angela,1995,16-Feb-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0112364
1604,He Walked by Night (1948),He Walked by Night,1948,01-Jan-1948,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,tt0040427
1605,Love Serenade (1996),Love Serenade,1996,11-Jul-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0116930
1606,Deceiver (1997),Deceiver,1997,01-Jan-1997,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,tt0119527
1607,Hurricane Streets (1998),Hurricane Streets,1998,01-Jan-1998,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0119338
1608,Buddy (1997),Buddy,1997,06-Jun-1997,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0118787
1609,B*A*P*S (1997),B*A*P*S,1997,28-Mar-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0118663
1610,"Truth or Consequences, N.M. (1997)",N.M. Truth or Consequences,1997,02-May-1997,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,tt0120383
1611,Intimate Relations (1996),Intimate Relations,1996,09-May-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tt0116643
1612,"Leading Man, The (1996)",The Leading Man,1996,16-Jan-1998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt4505598
1613,Tokyo Fist (1995),Tokyo Fist,1995,11-Feb-1998,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0114690
1614,"Reluctant Debutante, The (1958)",The Reluctant Debutante,1958,01-Jan-1958,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0052126
1615,Warriors of Virtue (1997),Warriors of Virtue,1997,02-May-1997,,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tt0120479
1616,Desert Winds (1995),Desert Winds,1995,01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,tt0112849
1617,Hugo Pool (1997),Hugo Pool,1997,01-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tt0119327
1618,King of New York (1990),King of New York,1990,01-Jan-1990,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,tt0099939
